relative_time,cts,e_cts
1683.36389,-1446.5632375857217,923.0003730614917
1683.38472,774.2954167126657,924.1934499667428
1683.40555,-878.3337732735027,924.7856908157257
1683.42638,-2810.5489014084123,926.0359310272607
1683.44722,-607.1844970806596,924.3686679273093
1683.46805,-644.5400963970038,922.281378794227
1683.48888,-2192.137303148793,925.6331989654153
1683.50972,-1271.0155524411034,924.3235171998818
1683.53055,-2949.3875953606675,922.4139313885088
1683.55138,-2196.875851280941,935.1621771435673
1683.57222,-4566.700631961575,921.6212047406746
1683.59305,-5076.5534159684885,930.8102062258365
1683.61388,-4763.652557938,933.3757202654763
1683.63471,-5461.671309168166,923.9885112291773
1683.65555,-976.8825884102132,927.6332933450715
1683.67638,-3173.2049290533128,916.9672624440954
1683.69721,-4483.814459189982,930.8074101945508
1683.71805,-1140.7945375813122,921.8058463622407
1683.73888,-1491.9533881364043,921.5396020498198
1683.75971,-1749.6780896732082,924.6846194625857
1683.78054,-2502.9186659080565,927.178886482799
1683.80138,349.27971041771787,928.8373472620366
1683.82221,-593.0421708379273,922.7108284883574
1683.84304,-165.97997675532457,928.7846368944666
1683.86388,-605.6961799829885,929.2945501555947
1683.88471,-1527.5854930569412,928.096088301201
1683.90554,-1981.5345310956202,921.2844383058273
1683.92637,-2880.243812801246,926.3797393186793
1683.94721,-2829.03895274359,917.4965408107944
1683.96804,-1464.8143835810488,926.3154305991097
1683.98887,-159.54775856108273,926.0435942241178
1684.00971,-1770.8196071208804,930.3246287925649
1684.03054,-2621.447299271616,926.3520896759659
1684.05137,642.5511861424901,933.7634366037507
1684.0722,-1109.7833403654981,928.9152219111772
1684.09304,-2556.7760276453505,923.0616786363471
1684.11387,1561.0726277545407,928.7207424017543
1684.1347,-4482.4806487100195,929.819168470151
1684.15554,-2581.3869021349215,931.8874031678052
1684.17637,-4426.801827925207,933.5443105963285
1684.1972,-1381.9348384391694,931.0555320819722
1684.21804,-1922.7796616697544,940.2096349544207
1684.23887,-1148.8006107192227,942.5987919096372
1684.2597,-1778.6135961079397,949.3868309741543
1684.28053,17.08955033121822,950.8434597172549
1684.30137,-1089.7494655337941,954.991527464563
1684.3222,1380.1545949639353,965.0597254539852
1684.34303,-1382.412027778584,962.7346701049097
1684.36387,-887.5794202813772,965.0053581789867
1684.3847,1225.176172863863,974.0224555184393
1684.40553,-632.8836490806281,970.7334942728204
1684.42636,168.6976156082458,964.8601716655623
1684.4472,1572.4489541587818,963.2896305367507
1684.46803,4453.258704403583,978.7516835463019
1684.48886,2114.5715636869013,979.136707410005
1684.5097,828.3726293543815,986.8504399434954
1684.53053,1853.168424102061,977.3596741929138
1684.55136,1518.4703275090628,993.4568405311608
1684.57219,2274.4462507949747,991.4774574943611
1684.59303,4784.400559871399,993.6498702465836
1684.61386,713.2683058620087,992.9259052570334
1684.63469,2538.8189827185856,986.2175013057994
1684.65553,-576.1118907332758,989.8716035259791
1684.67636,3281.1811332314646,991.0275035708027
1684.69719,-600.0357699802959,994.7916865782648
1684.71802,4456.221358442496,998.7904255435774
1684.73886,-1769.5920458297728,1003.8340517560024
1684.75969,210.15416436689924,1008.9716039082818
1684.78052,-2509.34705250387,1005.3933052029571
1684.80136,-3528.5347333895697,1008.7193397522891
1684.82219,1830.1918816772995,1010.8441164159417
1684.84302,-414.3832277693992,1011.607950740491
1684.86386,-768.0686550395608,1020.5954308596587
1684.88469,-1625.9549479645145,1012.8536344565977
1684.90552,-2731.3279114254265,1011.3864429286403
1684.92635,-951.5773661513767,1020.7076863379411
1684.94719,2874.994522954255,1005.7750152518031
1684.96802,559.8956341736039,1010.5579892143786
1684.98885,-2160.2297190141476,1012.7153862430303
1685.00969,-3585.0363122693575,1006.2600749015033
1685.03052,280.3218121604343,993.7647146427232
1685.05135,2983.6735665522438,996.7306824964943
1685.07218,-2287.6353374827345,1008.6108123157209
1685.09302,1814.4452548168997,1014.2214115388437
1685.11385,3114.6323194445854,1001.4054396926443
1685.13468,-2688.3876020645293,1000.91810179523
1685.15552,-272.82430604636556,1014.6589386566881
1685.17635,319.48188722315405,1010.7008974800888
1685.19718,2591.4146094490593,1016.4917889427777
1685.21801,-284.92967171915717,1016.3679351124956
1685.23885,315.5401044506971,1020.7510766012256
1685.25968,762.5067274721509,1022.9650155958756
1685.28051,881.5513839429806,1024.1148057945566
1685.30135,3332.3547191614075,1022.6371550384565
1685.32218,-467.56695308028407,1018.2127979774422
1685.34301,-1261.7119136732308,1020.8925350729357
1685.36384,211.64507038242752,1013.381566586011
1685.38468,1643.713578226713,1011.3143674554995
1685.40551,1514.9008311244522,1011.1605857347896
1685.42634,-1668.3250740565697,1010.1509077705332
1685.44718,1665.2168192773745,1006.1691521063632
1685.46801,-1635.5834441450918,1006.0876529722227
1685.48884,825.9508520341662,1034.2408919872626
1685.50968,-3964.404840248774,1010.7380743405162
1685.53051,-5253.240432083646,1007.9850190913104
1685.55134,-2347.9375513334126,1025.610268305513
1685.57217,2172.06210918809,1035.3925462068005
1685.59301,-1121.8605386120046,1017.1272129416164
1685.61384,-1935.5410591275272,1023.3961221974345
1685.63467,1032.0267458791839,1025.2331147520954
1685.65551,-1956.0736630952167,1030.674709417509
1685.67634,-2798.603737972616,1043.5941344212767
1685.69717,-963.6492830054547,1039.050583582123
1685.718,-553.6862700284984,1034.8104539158176
1685.73884,-1353.6032747621343,1024.3637561356923
1685.75967,762.476385354866,1044.5565905238202
1685.7805,913.9899033517532,1056.9677591738885
1685.80134,-1265.641476753402,1043.1746261717174
1685.82217,-1141.9338685518503,1041.1672828220615
1685.843,-2937.1936886971644,1041.2710466497729
1685.86384,2408.350156641516,1041.256134482916
1685.88467,-711.4665225902037,1031.4136901306304
1685.9055,-517.3589888849815,1036.8625337660435
1685.92633,2624.5756440533823,1027.2592018670366
1685.94717,-2246.924604180345,1034.6281940986798
1685.968,2113.0315717888034,1029.664824339824
1685.98883,1236.5600589082464,1033.3723618245733
1686.00967,-2019.3644201633792,1031.508444524199
1686.0305,-13.358919699183698,1037.503032043882
1686.05133,2449.1748023296163,1037.4635769357405
1686.07216,-1054.9171291176622,1040.5797020252214
1686.093,1472.1317010122652,1046.9322851061797
1686.11383,1736.9953953182908,1026.329262572778
1686.13466,1998.7316768529784,1061.5396845527557
1686.1555,1003.2257596163056,1062.8224415725756
1686.17633,2042.2550105152864,1062.5775299432971
1686.19716,1840.0257308223,1070.590023597493
1686.218,-1211.5300903959733,1040.427887882083
1686.23883,3509.5910000891195,1064.6056881925238
1686.25966,819.0781035773656,1054.1546410303988
1686.28049,1286.1038692688082,1056.7087638314674
1686.30133,-2143.3239818507814,1054.8996280329486
1686.32216,3258.7452604119726,1040.8646901029274
1686.34299,-4078.513465933319,1037.3979219788853
1686.36383,1456.8268470949952,1032.1004782597531
1686.38466,626.8521953706601,1027.547917986457
1686.40549,-713.3774546388627,1029.081385811555
1686.42632,-4217.153330994151,1009.0681187659933
1686.44716,1935.2852740432488,1027.9181332400176
1686.46799,-180.93087382317637,1029.3553968775473
1686.48882,519.3709922867802,1031.543964477198
1686.50966,-1645.6089767682295,1017.0155788036197
1686.53049,-602.0858822529506,1031.517971741913
1686.55132,388.00412238345086,1041.7621125889013
1686.57215,8274.686310170506,1036.946518261327
1686.59299,1575.8367085098262,1033.719483930849
1686.61382,2286.5075013074816,1037.2583275280322
1686.63465,-113.75114790684073,1042.8047215882996
1686.65549,-130.33202765750235,1036.3389510186303
1686.67632,2069.0244211573663,1028.6962583911377
1686.69715,2913.078540198864,1044.4734344822512
1686.71799,4001.613492587551,1047.685763759301
1686.73882,2549.0689227415737,1060.8039140977771
1686.75965,3953.6735686178,1072.3091686113003
1686.78048,1603.363947187027,1043.737042686987
1686.80132,3238.65991789327,1079.8024289000828
1686.82215,3977.9961412148077,1071.6125425943205
1686.84298,4915.447646641023,1033.3886202287158
1686.86382,1715.6165258814829,1039.4603575005397
1686.88465,2287.5108623121664,1042.3432728694559
1686.90548,2138.707112857915,1061.1007076409114
1686.92632,5527.9200602231,1054.2895754291092
1686.94715,2888.7097813072855,1055.261765862795
1686.96798,3549.1560854614,1054.0179461675455
1686.98881,2963.039684117985,1052.6374316094427
1687.00965,2415.9251231778676,1039.7383037216744
1687.03048,2559.104189695854,1035.3495701703732
1687.05131,4921.396979876565,1035.7596547589326
1687.07215,1742.5503845858436,1040.543250061794
1687.09298,611.5105788198197,1038.521305215424
1687.11381,4311.849422132687,1039.5543869971082
1687.13464,4380.081905606422,1051.8721474908937
1687.15548,4667.673709779644,1060.7930406427774
1687.17631,2172.623490136216,1059.247042455251
1687.19714,2063.466739415242,1055.4187578416477
1687.21798,-904.6549904561674,1051.6771501978992
1687.23881,636.2261491475307,1066.4099568254715
1687.25964,2910.0777772890942,1065.3348310177885
1687.28047,2944.026360705537,1059.273035190536
1687.30131,-1472.767125011104,1061.484385267329
1687.32214,4258.611122433376,1063.3903465937021
1687.34297,2942.7822303401445,1076.3112213914699
1687.36381,3068.140118340506,1074.370257895669
