relative_time,cts,e_cts
1683.36378,-472.2775808926857,982.8467055261908
1683.38461,1161.2562993682743,973.9915444041844
1683.40544,-2327.8909620159916,981.1538269449297
1683.42628,-1387.698789715544,973.6691606262317
1683.44711,-2271.3426440954804,979.4045156133691
1683.46794,-2204.904044992225,983.1497587487925
1683.48878,-2061.679491503861,988.8622496382028
1683.50961,-1030.6019071717096,996.0691171695158
1683.53044,-2622.284303675734,990.4238675129668
1683.55128,-508.09772352463466,984.4641325849526
1683.57211,-636.4467911040012,993.1443833593462
1683.59294,2143.1135091014644,991.828658462866
1683.61378,-4849.091218941111,988.3379343062326
1683.63461,3734.63512942738,984.2418311984145
1683.65544,1494.6238859414248,996.084914182491
1683.67628,-932.3018761025265,990.507321469671
1683.69711,1182.8278480798172,993.337065346556
1683.71794,-1215.2875919121773,1002.7984368414825
1683.73878,-4290.830184641705,1006.0087640178075
1683.75961,1347.4037274475252,995.513935305614
1683.78044,788.5485383903637,992.7351160100303
1683.80128,-2947.08481675824,1001.114807827029
1683.82211,-2717.1963951003386,986.87515169028
1683.84294,-657.1228986063757,986.1507755031972
1683.86378,-858.1734573673306,985.815088977476
1683.88461,-2288.6509739303633,1006.2499802488289
1683.90544,1215.5059440454716,999.5048635638873
1683.92628,-5004.7848120526905,993.8651220763361
1683.94711,-3816.9915055128395,990.2016700541457
1683.96794,-3295.1369740243663,987.7987573107397
1683.98878,3133.045486730147,983.8589614892018
1684.00961,-3153.569547982635,950.3390510163206
1684.03044,25.90772484549617,972.8015720452036
1684.05128,-1315.86467925955,980.4159401546445
1684.07211,457.75378637781836,983.1284535668195
1684.09294,1811.4683165811862,972.6817433875699
1684.11378,-4668.756260214968,967.2183672356686
1684.13461,-67.66764828380647,982.303891060605
1684.15544,-3455.5488854850937,1004.5183366291485
1684.17628,790.0010321623388,982.7479741950964
1684.19711,-1409.2838490302895,986.4861502457677
1684.21794,1411.2754158700407,979.6793004969627
1684.23877,-593.9136454516456,995.3581476579186
1684.25961,-4742.932693555392,984.7121041175751
1684.28044,946.7743303252249,983.8131293660306
1684.30127,1595.7203000903548,1024.461649799368
1684.32211,-1865.0561495568998,1003.55866809091
