relative_time,cts,e_cts
2390.65903,-115.37569400889342,857.5817960305316
2390.66597,-1587.8817067790794,857.4509035477124
2390.67291,3228.6360627721433,857.0684010427373
2390.67986,-2375.6385184383485,857.3836986740962
2390.6868,-1944.750514324788,856.6812507240727
2390.69375,417.53433291770324,858.4401341640277
2390.70069,-5766.557267138203,858.0704445508446
2390.70764,-380.554694189585,859.3629136062436
2390.71458,-2487.522196967503,859.196346012944
2390.72153,-974.3625115560578,861.2191499005023
2390.72847,-2132.9175027714414,861.6449901277161
2390.73542,-1408.5971927591256,863.0101911865243
2390.74236,-846.6541579639306,863.9129975915346
2390.74931,-1625.2309095037947,865.2211687202083
2390.75625,736.8529512007782,868.3240240159035
2390.76319,-758.7834716691141,870.5047279523137
2390.77014,-2422.689090115193,872.308079663783
2390.77708,3266.77928793822,875.5012532849552
2390.78403,-3185.9118519405706,876.9165753616563
2390.79097,-474.16304367561503,881.3088849146818
2390.79792,-297.26185314560985,883.6481169828749
2390.80486,-1054.9398988561754,887.3412446171179
2390.81181,-1780.4790666043768,889.69504820931
2390.81875,1841.3404282342558,893.240073888425
2390.8257,-1671.724371620847,895.5770448580663
2390.83264,-1161.6986719015931,899.3155200799273
2390.83958,-2749.209307285042,902.3019288002163
2390.84653,-578.0889114690791,905.6306427178969
2390.85347,-2869.9533517217255,907.6391263146286
2390.86042,3200.476718260556,912.1914713984712
2390.86736,-1482.0913119966679,913.588830303346
2390.87431,-1867.4357666180113,916.7546195087268
2390.88125,-5205.502090374261,918.2103901261842
2390.8882,-2880.36005780536,920.7962075530853
2390.89514,-2724.7499993199394,922.4843688550102
2390.90209,-1810.6066974051118,924.2497843574474
2390.90903,-747.1979795405902,925.6902297513884
2390.91598,-2272.5127026823843,926.2117898172856
2390.92292,533.4501782472511,928.5046693651714
2390.92986,46.15203623576411,929.156745064129
2390.93681,-963.4260803284228,930.422080936909
2390.94375,245.8753737629438,931.062348676764
2390.9507,-5032.338746983186,931.2181132436505
2390.95764,923.0503971924219,932.4011702524703
2390.96459,350.06252405570143,933.7414992272109
