relative_time,cts,e_cts
2580.55028,1459.9162395281558,825.923612427928
2580.80723,-233.58611969152471,804.1395140293532
2581.00863,-1590.4936143117268,757.982080751062
2581.01558,-1261.8741816705165,754.191118614311
2581.03641,-2081.6777996818146,744.8438153730644
2581.04336,-1907.8682158575448,744.7597397114221
2581.0503,-545.9447315762118,747.9230208786084
2581.05724,-397.6520585787162,754.2463293484232
2581.06419,-1403.2460946800097,753.6153945143004
2581.07113,-17.83348697173884,747.0595921736519
2581.09891,-1060.9581217012294,749.2425154385414
2581.1128,69.06663407030499,752.4921814615725
2581.11975,718.0465613244252,744.6260163744279
2581.13364,-1001.5881089769723,700.0551044765668
2581.21697,-113.6501415729064,816.4222229553569
2581.23781,-513.8199565758619,757.2575185883687
2581.24475,1478.7222121492287,751.3618308994917
2581.2517,836.3997967440356,702.3852913535464
2581.25864,1066.1703928695654,766.484638767717
2581.27253,-52.604808454799056,701.7199285331333
2581.27948,-440.0557917176132,748.8421851345414
2581.28642,-855.1165504981972,759.7961627238026
2581.29336,837.1724321314882,767.1067566785215
2581.30031,-1491.168034156621,705.3025383748031
2581.3142,-1500.7036416887368,709.430957755225
2581.34198,1074.1442503772407,706.5284056061656
2581.34892,-1777.9699540962283,699.2675642901714
2581.36281,-457.2179329566871,808.777740511644
2581.36976,-1105.2847838304988,806.0153144653218
2581.3767,1205.472848020206,801.3136901058375
2581.39059,-2103.698170632646,803.2799689691915
2581.39754,485.99259198620103,784.8668742526472
2581.41143,972.1249951850209,782.1932472197452
2581.42531,1530.7554950389306,791.4298141026487
2581.4392,970.1702622926789,802.3338291264396
2581.44615,1305.9468324375205,798.165943517831
2581.50865,-911.5546213290005,691.9767034495459
2581.5156,367.86649730540984,735.2575105318683
2581.52254,-852.1403140614061,743.401723593658
2581.52948,2574.561447021506,738.5228160974522
2581.53643,-1774.1840302013734,750.0155706794853
2581.54337,-1048.759488436868,733.9529207708782
2581.55032,-136.2940999217614,745.0164801213812
