relative_time,r_flux,r_uncert,g_flux,g_uncert,redshift,mwebv,id
-30.0,0.0,0.0,0.0,0.0,0.09589377,0.040980104,II_19123189
-27.0,-117.15684509277344,140.5205091527527,0.0,0.0,0.09589377,0.040980104,II_19123189
-24.0,0.0,0.0,0.0,0.0,0.09589377,0.040980104,II_19123189
-21.0,0.0,0.0,0.0,0.0,0.09589377,0.040980104,II_19123189
-18.0,-134.4563446044922,225.39169311523438,0.0,0.0,0.09589377,0.040980104,II_19123189
-15.0,76.68317413330078,95.52162825468345,79.57794189453125,89.33007049560547,0.09589377,0.040980104,II_19123189
-12.0,21.65594482421875,86.72096167586308,-16.787073135375977,78.37495422363281,0.09589377,0.040980104,II_19123189
-9.0,0.0,0.0,0.0,0.0,0.09589377,0.040980104,II_19123189
-6.0,0.0,0.0,793.8855590820312,196.3289337158203,0.09589377,0.040980104,II_19123189
-3.0,0.0,0.0,605.5188598632812,88.09828186035156,0.09589377,0.040980104,II_19123189
0.0,404.77667236328125,44.756071562409005,363.41217041015625,29.354413986206055,0.09589377,0.040980104,II_19123189
3.0,302.0420227050781,63.077138022700595,279.9544372558594,50.05221939086914,0.09589377,0.040980104,II_19123189
6.0,380.4564514160156,58.7160815500051,360.25933837890625,43.77984619140625,0.09589377,0.040980104,II_19123189
9.0,0.0,0.0,0.0,0.0,0.09589377,0.040980104,II_19123189
12.0,0.0,0.0,0.0,0.0,0.09589377,0.040980104,II_19123189
15.0,129.45150756835938,177.12233991540077,239.02171325683594,116.22698211669922,0.09589377,0.040980104,II_19123189
18.0,0.0,0.0,184.44715881347656,84.71163940429688,0.09589377,0.040980104,II_19123189
21.0,0.0,0.0,161.00259399414062,180.43679809570312,0.09589377,0.040980104,II_19123189
24.0,0.0,0.0,43.4096794128418,89.84902954101562,0.09589377,0.040980104,II_19123189
27.0,0.0,0.0,0.0,0.0,0.09589377,0.040980104,II_19123189
30.0,0.0,0.0,0.0,0.0,0.09589377,0.040980104,II_19123189
33.0,0.0,0.0,0.0,0.0,0.09589377,0.040980104,II_19123189
36.0,0.0,0.0,0.0,0.0,0.09589377,0.040980104,II_19123189
39.0,0.0,0.0,0.0,0.0,0.09589377,0.040980104,II_19123189
42.0,0.0,0.0,0.0,0.0,0.09589377,0.040980104,II_19123189
45.0,0.0,0.0,0.0,0.0,0.09589377,0.040980104,II_19123189
48.0,0.0,0.0,61.982669830322266,178.53668212890625,0.09589377,0.040980104,II_19123189
51.0,0.0,0.0,0.0,0.0,0.09589377,0.040980104,II_19123189
54.0,0.0,0.0,0.0,0.0,0.09589377,0.040980104,II_19123189
57.0,0.0,0.0,0.0,0.0,0.09589377,0.040980104,II_19123189
60.0,0.0,0.0,0.0,0.0,0.09589377,0.040980104,II_19123189
63.0,0.0,0.0,0.0,0.0,0.09589377,0.040980104,II_19123189
66.0,0.0,0.0,0.0,0.0,0.09589377,0.040980104,II_19123189
69.0,0.0,0.0,0.0,0.0,0.09589377,0.040980104,II_19123189
