relative_time,r_flux,r_uncert,g_flux,g_uncert,redshift,mwebv,id
-30.0,0.0,0.0,0.0,0.0,0.055437416,0.07667004,Ib_17927798
-27.0,-43.750579833984375,64.29499177808495,-70.42501831054688,42.35589599609375,0.055437416,0.07667004,Ib_17927798
-24.0,-45.52597427368164,196.38352966308594,0.0,0.0,0.055437416,0.07667004,Ib_17927798
-21.0,14.873666763305664,78.26241151882405,21.7059326171875,33.84625244140625,0.055437416,0.07667004,Ib_17927798
-18.0,180.06179809570312,170.02650451660156,0.0,0.0,0.055437416,0.07667004,Ib_17927798
-15.0,181.1404571533203,143.2912978783196,54.55769348144531,29.785377502441406,0.055437416,0.07667004,Ib_17927798
-12.0,284.00189208984375,144.11451423187174,226.51759338378906,80.00688934326172,0.055437416,0.07667004,Ib_17927798
-9.0,291.1750793457031,144.64004516601562,586.8903045654297,172.29490280151367,0.055437416,0.07667004,Ib_17927798
-6.0,562.0205078125,123.8917199266076,507.5332946777344,93.66438293457031,0.055437416,0.07667004,Ib_17927798
-3.0,641.8143310546875,127.55136652333607,314.5755310058594,109.33906555175781,0.055437416,0.07667004,Ib_17927798
0.0,694.3950805664062,101.4051826472958,400.91033935546875,47.45183181762695,0.055437416,0.07667004,Ib_17927798
3.0,0.0,0.0,0.0,0.0,0.055437416,0.07667004,Ib_17927798
6.0,318.07810465494794,66.8892389278986,285.15381876627606,59.879844665527344,0.055437416,0.07667004,Ib_17927798
9.0,298.3590087890625,435.095703125,0.0,0.0,0.055437416,0.07667004,Ib_17927798
12.0,0.0,0.0,338.8397216796875,507.2747497558594,0.055437416,0.07667004,Ib_17927798
15.0,0.0,0.0,0.0,0.0,0.055437416,0.07667004,Ib_17927798
18.0,0.0,0.0,0.0,0.0,0.055437416,0.07667004,Ib_17927798
21.0,1404.3245849609375,416.9332580566406,0.0,0.0,0.055437416,0.07667004,Ib_17927798
24.0,170.62063598632812,86.88257899268731,91.71907806396484,81.68911743164062,0.055437416,0.07667004,Ib_17927798
27.0,-270.0671081542969,428.4842670451527,237.3297119140625,160.2578125,0.055437416,0.07667004,Ib_17927798
30.0,224.7202606201172,165.638671875,0.0,0.0,0.055437416,0.07667004,Ib_17927798
33.0,0.0,0.0,0.0,0.0,0.055437416,0.07667004,Ib_17927798
36.0,0.0,0.0,0.0,0.0,0.055437416,0.07667004,Ib_17927798
39.0,0.0,0.0,0.0,0.0,0.055437416,0.07667004,Ib_17927798
42.0,0.0,0.0,0.0,0.0,0.055437416,0.07667004,Ib_17927798
45.0,0.0,0.0,0.0,0.0,0.055437416,0.07667004,Ib_17927798
48.0,0.0,0.0,0.0,0.0,0.055437416,0.07667004,Ib_17927798
51.0,0.0,0.0,0.0,0.0,0.055437416,0.07667004,Ib_17927798
54.0,0.0,0.0,0.0,0.0,0.055437416,0.07667004,Ib_17927798
57.0,0.0,0.0,0.0,0.0,0.055437416,0.07667004,Ib_17927798
60.0,0.0,0.0,0.0,0.0,0.055437416,0.07667004,Ib_17927798
63.0,0.0,0.0,0.0,0.0,0.055437416,0.07667004,Ib_17927798
66.0,0.0,0.0,0.0,0.0,0.055437416,0.07667004,Ib_17927798
69.0,0.0,0.0,0.0,0.0,0.055437416,0.07667004,Ib_17927798
