relative_time,r_flux,r_uncert,g_flux,g_uncert,redshift,mwebv,id
-30.0,0.0,0.0,0.0,0.0,0.11355983,0.03450182,IIn_22134362
-27.0,0.12976625561714172,98.33821105957031,0.0,0.0,0.11355983,0.03450182,IIn_22134362
-24.0,0.0,0.0,9.058406829833984,82.48960876464844,0.11355983,0.03450182,IIn_22134362
-21.0,0.0,0.0,16.31805682182312,39.92625141143799,0.11355983,0.03450182,IIn_22134362
-18.0,0.0,0.0,0.0,0.0,0.11355983,0.03450182,IIn_22134362
-15.0,-32.71849060058594,56.56981566692362,15.36536979675293,38.33523941040039,0.11355983,0.03450182,IIn_22134362
-12.0,31.325115203857422,42.043236047214,-29.77051544189453,23.280027389526367,0.11355983,0.03450182,IIn_22134362
-9.0,107.37141799926758,141.39701278737505,40.08339500427246,103.81609535217285,0.11355983,0.03450182,IIn_22134362
-6.0,-51.055650075276695,325.3726409141082,245.59096018473306,278.4574025472005,0.11355983,0.03450182,IIn_22134362
-3.0,283.6293131510417,105.29480823474896,227.85807291666666,74.01391855875652,0.11355983,0.03450182,IIn_22134362
0.0,249.35611572265626,79.45995264057228,415.5649658203125,58.559495544433595,0.11355983,0.03450182,IIn_22134362
3.0,355.7510681152344,106.90085997834062,407.7299092610677,69.6755142211914,0.11355983,0.03450182,IIn_22134362
6.0,395.7459716796875,48.79011974122775,393.10748291015625,68.95648193359375,0.11355983,0.03450182,IIn_22134362
9.0,389.1656494140625,88.52902236470501,466.0438537597656,45.75425338745117,0.11355983,0.03450182,IIn_22134362
12.0,375.5232747395833,66.98895515279766,416.7349344889323,41.749463399251304,0.11355983,0.03450182,IIn_22134362
15.0,297.1015396118164,88.70353013826575,339.37889099121094,34.70863056182861,0.11355983,0.03450182,IIn_22134362
18.0,1131.60498046875,470.6629943847656,0.0,0.0,0.11355983,0.03450182,IIn_22134362
21.0,240.697998046875,141.51056459404245,242.26100158691406,141.79095458984375,0.11355983,0.03450182,IIn_22134362
24.0,437.4548034667969,135.4390411376953,0.0,0.0,0.11355983,0.03450182,IIn_22134362
27.0,292.81463623046875,89.02558898925781,0.0,0.0,0.11355983,0.03450182,IIn_22134362
30.0,144.1619110107422,137.3138228364759,141.34707641601562,63.623905181884766,0.11355983,0.03450182,IIn_22134362
33.0,0.0,0.0,324.9984130859375,58.7197380065918,0.11355983,0.03450182,IIn_22134362
36.0,188.476806640625,73.64381285079268,145.1637725830078,55.114444732666016,0.11355983,0.03450182,IIn_22134362
39.0,111.1640157699585,77.55394312940427,51.07969970703125,28.774000549316405,0.11355983,0.03450182,IIn_22134362
42.0,102.193115234375,94.8293059924335,96.95094299316406,79.78281148274739,0.11355983,0.03450182,IIn_22134362
45.0,45.66436767578125,100.5890884399414,67.91148567199707,176.12976837158203,0.11355983,0.03450182,IIn_22134362
48.0,209.6375244140625,178.27506139713358,-26.026966094970703,56.249758911132815,0.11355983,0.03450182,IIn_22134362
51.0,127.11186981201172,86.98814437273994,-44.55592346191406,58.15079879760742,0.11355983,0.03450182,IIn_22134362
54.0,83.89861297607422,68.26020504956612,103.88409423828125,46.122581481933594,0.11355983,0.03450182,IIn_22134362
57.0,0.0,0.0,104.728759765625,79.24541282653809,0.11355983,0.03450182,IIn_22134362
60.0,506.55377197265625,286.14813232421875,0.0,0.0,0.11355983,0.03450182,IIn_22134362
63.0,0.0,0.0,0.0,0.0,0.11355983,0.03450182,IIn_22134362
66.0,0.0,0.0,0.0,0.0,0.11355983,0.03450182,IIn_22134362
69.0,0.0,0.0,0.0,0.0,0.11355983,0.03450182,IIn_22134362
