relative_time,r_flux,r_uncert,g_flux,g_uncert,redshift,mwebv,id
-30.0,0.0,0.0,0.0,0.0,0.07110222,0.21426874,Ib_25044754
-27.0,231.06057739257812,158.99246774434442,289.24188232421875,98.20048522949219,0.07110222,0.21426874,Ib_25044754
-24.0,0.0,0.0,161.8541717529297,1053.8055419921875,0.07110222,0.21426874,Ib_25044754
-21.0,0.0,0.0,0.0,0.0,0.07110222,0.21426874,Ib_25044754
-18.0,1076.9796142578125,317.6110534667969,0.0,0.0,0.07110222,0.21426874,Ib_25044754
-15.0,392.5347900390625,131.77398172544127,142.1363525390625,121.8031997680664,0.07110222,0.21426874,Ib_25044754
-12.0,302.0824279785156,158.04698648017518,386.507080078125,131.54351806640625,0.07110222,0.21426874,Ib_25044754
-9.0,861.6149291992188,219.17477416992188,0.0,0.0,0.07110222,0.21426874,Ib_25044754
-6.0,671.076416015625,113.37265417859342,496.641845703125,72.3193130493164,0.07110222,0.21426874,Ib_25044754
-3.0,763.6498413085938,199.70563826669868,381.67156982421875,173.95391845703125,0.07110222,0.21426874,Ib_25044754
0.0,897.09765625,159.92987839278604,641.4067993164062,72.3456802368164,0.07110222,0.21426874,Ib_25044754
3.0,0.0,0.0,0.0,0.0,0.07110222,0.21426874,Ib_25044754
6.0,0.0,0.0,0.0,0.0,0.07110222,0.21426874,Ib_25044754
9.0,885.2525024414062,219.43762476603334,514.5553588867188,277.4010009765625,0.07110222,0.21426874,Ib_25044754
12.0,901.8425903320312,128.56856621363062,557.5611572265625,135.4527587890625,0.07110222,0.21426874,Ib_25044754
15.0,0.0,0.0,0.0,0.0,0.07110222,0.21426874,Ib_25044754
18.0,0.0,0.0,0.0,0.0,0.07110222,0.21426874,Ib_25044754
21.0,0.0,0.0,0.0,0.0,0.07110222,0.21426874,Ib_25044754
24.0,448.7085266113281,97.89776642129124,330.4239196777344,91.78411865234375,0.07110222,0.21426874,Ib_25044754
27.0,329.13909912109375,126.58689557510175,61.41228485107422,86.13459777832031,0.07110222,0.21426874,Ib_25044754
30.0,0.0,0.0,0.0,0.0,0.07110222,0.21426874,Ib_25044754
33.0,0.0,0.0,0.0,0.0,0.07110222,0.21426874,Ib_25044754
36.0,0.0,0.0,-341.3214111328125,476.44256591796875,0.07110222,0.21426874,Ib_25044754
39.0,214.2257537841797,126.50621099701165,80.23362731933594,118.33629608154297,0.07110222,0.21426874,Ib_25044754
42.0,207.55714416503906,114.44450315854112,156.19557189941406,80.86740112304688,0.07110222,0.21426874,Ib_25044754
45.0,0.0,0.0,0.0,0.0,0.07110222,0.21426874,Ib_25044754
48.0,163.15878295898438,109.0557918797221,252.3464813232422,104.39010620117188,0.07110222,0.21426874,Ib_25044754
51.0,0.0,0.0,170.5109405517578,234.36981201171875,0.07110222,0.21426874,Ib_25044754
54.0,173.29586791992188,178.51225531384517,49.550987243652344,138.12557983398438,0.07110222,0.21426874,Ib_25044754
57.0,0.0,0.0,0.0,0.0,0.07110222,0.21426874,Ib_25044754
60.0,0.0,0.0,0.0,0.0,0.07110222,0.21426874,Ib_25044754
63.0,426.3976135253906,255.46192932128906,0.0,0.0,0.07110222,0.21426874,Ib_25044754
66.0,241.252685546875,164.76031453927848,179.84764099121094,232.03903198242188,0.07110222,0.21426874,Ib_25044754
69.0,243.4989776611328,161.91358826443323,-26.515548706054688,115.71511840820312,0.07110222,0.21426874,Ib_25044754
