relative_time,r_flux,r_uncert,g_flux,g_uncert,redshift,mwebv,id
-30.0,-42.19792811075846,92.53768670341051,1.5502630869547527,29.51744333902995,0.10581767,0.04795137,Ib_30692908
-27.0,-51.21959686279297,42.471005929893785,7.520405054092407,23.514975547790527,0.10581767,0.04795137,Ib_30692908
-24.0,4.41007137298584,29.982524250236843,-6.885491053263347,40.379364013671875,0.10581767,0.04795137,Ib_30692908
-21.0,20.895899534225464,34.60732863795245,-40.0066134929657,29.590970039367676,0.10581767,0.04795137,Ib_30692908
-18.0,28.84111499786377,45.48364152606742,13.099234104156494,28.152793884277344,0.10581767,0.04795137,Ib_30692908
-15.0,147.0597464243571,248.6686749456656,-82.98327891031902,123.93726094563802,0.10581767,0.04795137,Ib_30692908
-12.0,15.85464859008789,156.93710327148438,0.0,0.0,0.10581767,0.04795137,Ib_30692908
-9.0,56.351348876953125,40.764650207694466,65.77798207600911,55.31837463378906,0.10581767,0.04795137,Ib_30692908
-6.0,63.8118200302124,41.214529621453806,86.88267707824707,29.267712593078613,0.10581767,0.04795137,Ib_30692908
-3.0,0.0,0.0,0.0,0.0,0.10581767,0.04795137,Ib_30692908
0.0,241.60116577148438,40.7851530229589,167.30950927734375,27.693910598754883,0.10581767,0.04795137,Ib_30692908
3.0,316.85194396972656,45.38066310325671,183.0580825805664,31.34859848022461,0.10581767,0.04795137,Ib_30692908
6.0,361.5699768066406,47.86875539015201,279.22650146484375,26.94117546081543,0.10581767,0.04795137,Ib_30692908
9.0,403.65757751464844,74.92274890061547,246.44798278808594,48.63319396972656,0.10581767,0.04795137,Ib_30692908
12.0,933.3698852539062,204.62663750768945,0.0,0.0,0.10581767,0.04795137,Ib_30692908
15.0,382.63909912109375,72.08324604571767,183.72663116455078,77.8411750793457,0.10581767,0.04795137,Ib_30692908
18.0,364.4829406738281,72.70137964670774,207.1822509765625,54.04671096801758,0.10581767,0.04795137,Ib_30692908
21.0,264.2339111328125,38.582757838608735,155.97015380859375,30.766471099853515,0.10581767,0.04795137,Ib_30692908
24.0,255.03792572021484,47.73889316703619,116.43195343017578,23.984418869018555,0.10581767,0.04795137,Ib_30692908
27.0,204.78517150878906,48.81668750628444,108.08525085449219,25.85707950592041,0.10581767,0.04795137,Ib_30692908
30.0,160.89222208658853,45.89585336801706,92.85655721028645,32.73698933919271,0.10581767,0.04795137,Ib_30692908
33.0,164.43801879882812,49.76652712055609,87.81039047241211,33.0857629776001,0.10581767,0.04795137,Ib_30692908
36.0,41.54342460632324,101.8872017989324,169.2468605041504,83.9174861907959,0.10581767,0.04795137,Ib_30692908
39.0,25.13110327720642,124.65309039722563,69.77099609375,129.4847068786621,0.10581767,0.04795137,Ib_30692908
42.0,80.34654235839844,73.68818698778473,106.8134765625,59.23708724975586,0.10581767,0.04795137,Ib_30692908
45.0,0.0,0.0,0.0,0.0,0.10581767,0.04795137,Ib_30692908
48.0,0.0,0.0,0.0,0.0,0.10581767,0.04795137,Ib_30692908
51.0,110.84502029418945,48.09567095848296,58.72566795349121,24.01200294494629,0.10581767,0.04795137,Ib_30692908
54.0,0.0,0.0,0.0,0.0,0.10581767,0.04795137,Ib_30692908
57.0,0.0,0.0,0.0,0.0,0.10581767,0.04795137,Ib_30692908
60.0,0.0,0.0,0.0,0.0,0.10581767,0.04795137,Ib_30692908
63.0,0.0,0.0,0.0,0.0,0.10581767,0.04795137,Ib_30692908
66.0,0.0,0.0,0.0,0.0,0.10581767,0.04795137,Ib_30692908
69.0,0.0,0.0,0.0,0.0,0.10581767,0.04795137,Ib_30692908
