relative_time,r_flux,r_uncert,g_flux,g_uncert,redshift,mwebv,id
-30.0,0.0,0.0,0.0,0.0,0.11301166,0.10577352,II_31820397
-27.0,0.0,0.0,0.0,0.0,0.11301166,0.10577352,II_31820397
-24.0,0.0,0.0,0.0,0.0,0.11301166,0.10577352,II_31820397
-21.0,0.0,0.0,0.0,0.0,0.11301166,0.10577352,II_31820397
-18.0,0.0,0.0,0.0,0.0,0.11301166,0.10577352,II_31820397
-15.0,0.0,0.0,0.0,0.0,0.11301166,0.10577352,II_31820397
-12.0,0.0,0.0,0.0,0.0,0.11301166,0.10577352,II_31820397
-9.0,0.0,0.0,0.0,0.0,0.11301166,0.10577352,II_31820397
-6.0,0.0,0.0,0.0,0.0,0.11301166,0.10577352,II_31820397
-3.0,0.0,0.0,0.0,0.0,0.11301166,0.10577352,II_31820397
0.0,770.108154296875,75.83358776852893,778.1551513671875,59.87932586669922,0.11301166,0.10577352,II_31820397
3.0,0.0,0.0,0.0,0.0,0.11301166,0.10577352,II_31820397
6.0,0.0,0.0,0.0,0.0,0.11301166,0.10577352,II_31820397
9.0,0.0,0.0,0.0,0.0,0.11301166,0.10577352,II_31820397
12.0,0.0,0.0,0.0,0.0,0.11301166,0.10577352,II_31820397
15.0,0.0,0.0,0.0,0.0,0.11301166,0.10577352,II_31820397
18.0,0.0,0.0,0.0,0.0,0.11301166,0.10577352,II_31820397
21.0,0.0,0.0,0.0,0.0,0.11301166,0.10577352,II_31820397
24.0,417.1246337890625,51.88908512634185,158.53683471679688,129.03335571289062,0.11301166,0.10577352,II_31820397
27.0,0.0,0.0,391.18511962890625,105.8709716796875,0.11301166,0.10577352,II_31820397
30.0,0.0,0.0,449.6236572265625,78.83329772949219,0.11301166,0.10577352,II_31820397
33.0,0.0,0.0,459.5790710449219,105.28572082519531,0.11301166,0.10577352,II_31820397
36.0,0.0,0.0,303.7968444824219,255.9239501953125,0.11301166,0.10577352,II_31820397
39.0,802.6869506835938,283.1493299856099,0.0,0.0,0.11301166,0.10577352,II_31820397
42.0,0.0,0.0,0.0,0.0,0.11301166,0.10577352,II_31820397
45.0,0.0,0.0,0.0,0.0,0.11301166,0.10577352,II_31820397
48.0,0.0,0.0,0.0,0.0,0.11301166,0.10577352,II_31820397
51.0,0.0,0.0,360.78955078125,191.13047790527344,0.11301166,0.10577352,II_31820397
54.0,0.0,0.0,47.70738983154297,112.99678039550781,0.11301166,0.10577352,II_31820397
57.0,0.0,0.0,0.0,0.0,0.11301166,0.10577352,II_31820397
60.0,0.0,0.0,173.185302734375,62.309818267822266,0.11301166,0.10577352,II_31820397
63.0,172.6875762939453,106.46743320409395,12.28058910369873,84.91605377197266,0.11301166,0.10577352,II_31820397
66.0,529.2388305664062,250.89427379086996,-73.21707916259766,375.510009765625,0.11301166,0.10577352,II_31820397
69.0,419.7516784667969,232.76430451347466,-92.47038269042969,207.89723205566406,0.11301166,0.10577352,II_31820397
