relative_time,r_flux,r_uncert,g_flux,g_uncert,redshift,mwebv,id
-30.0,0.0,0.0,0.0,0.0,0.16084906,0.023518084,II_24206366
-27.0,0.0,0.0,0.0,0.0,0.16084906,0.023518084,II_24206366
-24.0,0.0,0.0,0.0,0.0,0.16084906,0.023518084,II_24206366
-21.0,43.05474853515625,56.27092742919922,0.0,0.0,0.16084906,0.023518084,II_24206366
-18.0,-3.4096949100494385,46.10915398700274,22.250661849975586,26.014638900756836,0.16084906,0.023518084,II_24206366
-15.0,0.0,0.0,17.388813018798828,48.509521484375,0.16084906,0.023518084,II_24206366
-12.0,0.0,0.0,12.70478343963623,40.668148040771484,0.16084906,0.023518084,II_24206366
-9.0,497.6284535725911,294.8779279494085,748.0586751302084,243.92510986328125,0.16084906,0.023518084,II_24206366
-6.0,0.0,0.0,0.0,0.0,0.16084906,0.023518084,II_24206366
-3.0,388.23193359375,95.96870583929719,428.38616943359375,62.091339111328125,0.16084906,0.023518084,II_24206366
0.0,642.5794219970703,66.1409607181173,193.41029357910156,16.796175003051758,0.16084906,0.023518084,II_24206366
3.0,0.0,0.0,0.0,0.0,0.16084906,0.023518084,II_24206366
6.0,401.0019226074219,53.852607669076704,363.3211364746094,24.10063362121582,0.16084906,0.023518084,II_24206366
9.0,410.80226643880206,49.962398681577305,147.43930053710938,17.168036142985027,0.16084906,0.023518084,II_24206366
12.0,314.46588134765625,33.1694564873448,196.9167938232422,19.476518630981445,0.16084906,0.023518084,II_24206366
15.0,652.1380818684896,110.48844551574796,0.0,0.0,0.16084906,0.023518084,II_24206366
18.0,279.8701171875,231.7015838623047,0.0,0.0,0.16084906,0.023518084,II_24206366
21.0,233.97391764322916,116.18819137902517,1.4233614603678386,164.9606679280599,0.16084906,0.023518084,II_24206366
24.0,148.1202392578125,57.80074262228625,242.0501505533854,65.4215571085612,0.16084906,0.023518084,II_24206366
27.0,246.1461639404297,43.26487076333433,134.02215957641602,24.649656295776367,0.16084906,0.023518084,II_24206366
30.0,250.87062072753906,46.72941533237126,69.04769134521484,26.921287536621094,0.16084906,0.023518084,II_24206366
33.0,212.9517364501953,56.222698268685356,149.08665466308594,25.191097259521484,0.16084906,0.023518084,II_24206366
36.0,230.44854736328125,45.35531747758562,64.26483154296875,23.35742950439453,0.16084906,0.023518084,II_24206366
39.0,339.9061279296875,83.01286980558224,138.5879364013672,46.75469970703125,0.16084906,0.023518084,II_24206366
42.0,0.0,0.0,80.70787048339844,257.3730163574219,0.16084906,0.023518084,II_24206366
45.0,169.2338409423828,108.11655498528359,78.15437126159668,78.85869598388672,0.16084906,0.023518084,II_24206366
48.0,0.0,0.0,191.34994506835938,102.56449890136719,0.16084906,0.023518084,II_24206366
51.0,0.0,0.0,0.0,0.0,0.16084906,0.023518084,II_24206366
54.0,0.0,0.0,0.0,0.0,0.16084906,0.023518084,II_24206366
57.0,0.0,0.0,0.0,0.0,0.16084906,0.023518084,II_24206366
60.0,0.0,0.0,0.0,0.0,0.16084906,0.023518084,II_24206366
63.0,0.0,0.0,0.0,0.0,0.16084906,0.023518084,II_24206366
66.0,0.0,0.0,0.0,0.0,0.16084906,0.023518084,II_24206366
69.0,0.0,0.0,0.0,0.0,0.16084906,0.023518084,II_24206366
