relative_time,r_flux,r_uncert,g_flux,g_uncert,redshift,mwebv,id
-30.0,0.0,0.0,0.0,0.0,0.041575275,0.029561277,Ic-BL_8333528
-27.0,0.0,0.0,0.0,0.0,0.041575275,0.029561277,Ic-BL_8333528
-24.0,0.41572636365890503,63.41373825073242,0.0,0.0,0.041575275,0.029561277,Ic-BL_8333528
-21.0,62.97645568847656,62.497612786529615,-18.681066513061523,38.312442779541016,0.041575275,0.029561277,Ic-BL_8333528
-18.0,0.0,0.0,-43.275115966796875,48.076045989990234,0.041575275,0.029561277,Ic-BL_8333528
-15.0,-34.67668533325195,42.508836665986095,-6.32288122177124,25.375221252441406,0.041575275,0.029561277,Ic-BL_8333528
-12.0,15.034311294555664,43.741369662944614,-86.08472442626953,96.77238464355469,0.041575275,0.029561277,Ic-BL_8333528
-9.0,0.0,0.0,0.0,0.0,0.041575275,0.029561277,Ic-BL_8333528
-6.0,-45.250728607177734,197.47025034363,201.6145477294922,216.55430603027344,0.041575275,0.029561277,Ic-BL_8333528
-3.0,81.94963073730469,88.05904926328101,105.12493133544922,59.6804313659668,0.041575275,0.029561277,Ic-BL_8333528
0.0,635.136962890625,49.80666666113255,568.1351318359375,31.595130920410156,0.041575275,0.029561277,Ic-BL_8333528
3.0,0.0,0.0,3342.578857421875,106.88078308105469,0.041575275,0.029561277,Ic-BL_8333528
6.0,3154.952880859375,68.94787437856903,3455.00390625,52.8300666809082,0.041575275,0.029561277,Ic-BL_8333528
9.0,5149.224609375,93.1183974195033,5768.0732421875,70.53121185302734,0.041575275,0.029561277,Ic-BL_8333528
12.0,7546.92724609375,104.15603259679891,7292.3369140625,76.00639343261719,0.041575275,0.029561277,Ic-BL_8333528
15.0,8518.927734375,129.22432532068893,7916.84521484375,87.83182525634766,0.041575275,0.029561277,Ic-BL_8333528
18.0,18238.318359375,191.18276977539062,0.0,0.0,0.041575275,0.029561277,Ic-BL_8333528
21.0,0.0,0.0,0.0,0.0,0.041575275,0.029561277,Ic-BL_8333528
24.0,8391.716796875,161.4828784927324,6536.72021484375,100.54765319824219,0.041575275,0.029561277,Ic-BL_8333528
27.0,8074.29296875,112.03963230519172,4915.89599609375,78.45912170410156,0.041575275,0.029561277,Ic-BL_8333528
30.0,6718.40576171875,101.48366614836928,3977.321533203125,55.900577545166016,0.041575275,0.029561277,Ic-BL_8333528
33.0,5387.288818359375,95.25796852775481,2805.5184326171875,49.47006607055664,0.041575275,0.029561277,Ic-BL_8333528
36.0,4182.2431640625,78.66933563227407,2077.89208984375,42.07814407348633,0.041575275,0.029561277,Ic-BL_8333528
39.0,3782.098876953125,80.37663231004574,1869.1641845703125,43.99243927001953,0.041575275,0.029561277,Ic-BL_8333528
42.0,6729.2255859375,179.1453094482422,0.0,0.0,0.041575275,0.029561277,Ic-BL_8333528
45.0,0.0,0.0,0.0,0.0,0.041575275,0.029561277,Ic-BL_8333528
48.0,2786.412109375,161.30511994445285,1330.1817626953125,91.02726745605469,0.041575275,0.029561277,Ic-BL_8333528
51.0,0.0,0.0,0.0,0.0,0.041575275,0.029561277,Ic-BL_8333528
54.0,0.0,0.0,0.0,0.0,0.041575275,0.029561277,Ic-BL_8333528
57.0,1697.35693359375,61.223949860221076,864.3297729492188,31.070724487304688,0.041575275,0.029561277,Ic-BL_8333528
60.0,0.0,0.0,0.0,0.0,0.041575275,0.029561277,Ic-BL_8333528
63.0,0.0,0.0,0.0,0.0,0.041575275,0.029561277,Ic-BL_8333528
66.0,0.0,0.0,0.0,0.0,0.041575275,0.029561277,Ic-BL_8333528
69.0,0.0,0.0,0.0,0.0,0.041575275,0.029561277,Ic-BL_8333528
