relative_time,r_flux,r_uncert,g_flux,g_uncert,redshift,mwebv,id
-30.0,0.0,0.0,0.0,0.0,0.03532616,0.06303963,II_12224812
-27.0,0.0,0.0,0.0,0.0,0.03532616,0.06303963,II_12224812
-24.0,0.0,0.0,0.0,0.0,0.03532616,0.06303963,II_12224812
-21.0,1496.181884765625,359.2259216308594,0.0,0.0,0.03532616,0.06303963,II_12224812
-18.0,0.0,0.0,0.0,0.0,0.03532616,0.06303963,II_12224812
-15.0,0.0,0.0,0.0,0.0,0.03532616,0.06303963,II_12224812
-12.0,570.2435913085938,100.8038786172127,551.0428466796875,146.89549255371094,0.03532616,0.06303963,II_12224812
-9.0,0.0,0.0,0.0,0.0,0.03532616,0.06303963,II_12224812
-6.0,0.0,0.0,0.0,0.0,0.03532616,0.06303963,II_12224812
-3.0,0.0,0.0,0.0,0.0,0.03532616,0.06303963,II_12224812
0.0,488.1696472167969,57.93948978848955,214.87001037597656,55.78404235839844,0.03532616,0.06303963,II_12224812
3.0,0.0,0.0,809.2869262695312,191.5722198486328,0.03532616,0.06303963,II_12224812
6.0,805.1151123046875,222.90643310546875,0.0,0.0,0.03532616,0.06303963,II_12224812
9.0,0.0,0.0,0.0,0.0,0.03532616,0.06303963,II_12224812
12.0,0.0,0.0,559.09619140625,123.4756851196289,0.03532616,0.06303963,II_12224812
15.0,0.0,0.0,0.0,0.0,0.03532616,0.06303963,II_12224812
18.0,457.4337158203125,57.25499799468959,210.93673706054688,35.82424545288086,0.03532616,0.06303963,II_12224812
21.0,0.0,0.0,639.8488159179688,108.95655822753906,0.03532616,0.06303963,II_12224812
24.0,0.0,0.0,481.3861083984375,117.03841400146484,0.03532616,0.06303963,II_12224812
27.0,0.0,0.0,0.0,0.0,0.03532616,0.06303963,II_12224812
30.0,0.0,0.0,0.0,0.0,0.03532616,0.06303963,II_12224812
33.0,0.0,0.0,-144.13967895507812,545.7238159179688,0.03532616,0.06303963,II_12224812
36.0,0.0,0.0,0.0,0.0,0.03532616,0.06303963,II_12224812
39.0,0.0,0.0,-328.72222900390625,746.8419189453125,0.03532616,0.06303963,II_12224812
42.0,0.0,0.0,0.0,0.0,0.03532616,0.06303963,II_12224812
45.0,0.0,0.0,0.0,0.0,0.03532616,0.06303963,II_12224812
48.0,0.0,0.0,0.0,0.0,0.03532616,0.06303963,II_12224812
51.0,0.0,0.0,0.0,0.0,0.03532616,0.06303963,II_12224812
54.0,0.0,0.0,0.0,0.0,0.03532616,0.06303963,II_12224812
57.0,0.0,0.0,0.0,0.0,0.03532616,0.06303963,II_12224812
60.0,0.0,0.0,0.0,0.0,0.03532616,0.06303963,II_12224812
63.0,0.0,0.0,0.0,0.0,0.03532616,0.06303963,II_12224812
66.0,0.0,0.0,0.0,0.0,0.03532616,0.06303963,II_12224812
69.0,0.0,0.0,0.0,0.0,0.03532616,0.06303963,II_12224812
