relative_time,r_flux,r_uncert,g_flux,g_uncert,redshift,mwebv,id
-30.0,0.0,0.0,0.0,0.0,0.13530506,0.05921178,IIn_12605755
-27.0,42.57653617858887,176.4752935211363,0.0,0.0,0.13530506,0.05921178,IIn_12605755
-24.0,0.0,0.0,164.18539428710938,248.67308044433594,0.13530506,0.05921178,IIn_12605755
-21.0,0.0,0.0,0.0,0.0,0.13530506,0.05921178,IIn_12605755
-18.0,6.935760498046875,93.58228356478824,0.0,0.0,0.13530506,0.05921178,IIn_12605755
-15.0,-101.8370132446289,46.26466439406515,54.47180938720703,61.6611213684082,0.13530506,0.05921178,IIn_12605755
-12.0,-28.767860412597656,110.74425532253036,7.0059814453125,74.57560729980469,0.13530506,0.05921178,IIn_12605755
-9.0,6.281433582305908,198.3990616862762,50.14464569091797,169.89039611816406,0.13530506,0.05921178,IIn_12605755
-6.0,126.26033782958984,135.09005530530385,-173.94151306152344,177.76573181152344,0.13530506,0.05921178,IIn_12605755
-3.0,208.1305694580078,121.38671085859461,226.57089233398438,88.06144714355469,0.13530506,0.05921178,IIn_12605755
0.0,398.3764343261719,71.76966590348566,431.119384765625,58.46484375,0.13530506,0.05921178,IIn_12605755
3.0,502.59063720703125,121.79715777423056,805.9762573242188,53.43564987182617,0.13530506,0.05921178,IIn_12605755
6.0,0.0,0.0,1902.7005615234375,94.73511505126953,0.13530506,0.05921178,IIn_12605755
9.0,1974.23974609375,72.3330307006836,0.0,0.0,0.13530506,0.05921178,IIn_12605755
12.0,1048.6717529296875,111.92853186381784,1055.1163330078125,67.33657836914062,0.13530506,0.05921178,IIn_12605755
15.0,1615.759033203125,76.77751922607422,0.0,0.0,0.13530506,0.05921178,IIn_12605755
18.0,1782.620361328125,366.2945556640625,0.0,0.0,0.13530506,0.05921178,IIn_12605755
21.0,773.0403442382812,144.28692114191477,497.8011779785156,106.69083404541016,0.13530506,0.05921178,IIn_12605755
24.0,564.1067504882812,76.29115283775133,332.1713562011719,51.17890930175781,0.13530506,0.05921178,IIn_12605755
27.0,377.4810791015625,51.71660268914629,393.4769592285156,41.82781982421875,0.13530506,0.05921178,IIn_12605755
30.0,273.9219970703125,82.06669261265039,240.66690063476562,52.94586181640625,0.13530506,0.05921178,IIn_12605755
33.0,140.32180786132812,50.93505850434332,61.73149871826172,33.78824996948242,0.13530506,0.05921178,IIn_12605755
36.0,139.60110473632812,53.90294112144235,38.87404251098633,41.85226821899414,0.13530506,0.05921178,IIn_12605755
39.0,58.19643783569336,41.86186298520616,10.268285751342773,48.672061920166016,0.13530506,0.05921178,IIn_12605755
42.0,2.3230772018432617,69.11360792520624,-22.454036712646484,116.34526062011719,0.13530506,0.05921178,IIn_12605755
45.0,-100.72332763671875,287.0357857704912,50.894386291503906,290.14129638671875,0.13530506,0.05921178,IIn_12605755
48.0,221.56487019856772,197.9149039517559,89.32470703125,102.51261393229167,0.13530506,0.05921178,IIn_12605755
51.0,0.0,0.0,0.0,0.0,0.13530506,0.05921178,IIn_12605755
54.0,2.5427958965301514,57.95946672033414,35.956905364990234,42.30335235595703,0.13530506,0.05921178,IIn_12605755
57.0,0.0,0.0,0.0,0.0,0.13530506,0.05921178,IIn_12605755
60.0,0.0,0.0,-39.21828079223633,92.0943374633789,0.13530506,0.05921178,IIn_12605755
63.0,33.4112434387207,139.1843719482422,0.0,0.0,0.13530506,0.05921178,IIn_12605755
66.0,-10.713762283325195,52.656462575248554,53.73316955566406,46.249961853027344,0.13530506,0.05921178,IIn_12605755
69.0,-162.05475044250488,173.92348729151365,0.0,0.0,0.13530506,0.05921178,IIn_12605755
