relative_time,r_flux,r_uncert,g_flux,g_uncert,redshift,mwebv,id
-30.0,0.0,0.0,0.0,0.0,0.18722045,0.11679403,IIb_13203639
-27.0,21.737409591674805,54.569754166753334,23.290767669677734,26.19114112854004,0.18722045,0.11679403,IIb_13203639
-24.0,-7.940043131510417,74.34917562570284,-49.54059346516927,21.256974538167317,0.18722045,0.11679403,IIb_13203639
-21.0,-24.27289581298828,67.40716902009547,-34.31093215942383,33.573631286621094,0.18722045,0.11679403,IIb_13203639
-18.0,5.84879465897878,205.4578490855471,-18.288959503173828,147.1494344075521,0.18722045,0.11679403,IIb_13203639
-15.0,-7.688300132751465,154.52913638942624,-53.73138580322266,98.91878051757813,0.18722045,0.11679403,IIb_13203639
-12.0,50.13900947570801,90.34756340715714,17.100038528442383,56.31188519795736,0.18722045,0.11679403,IIb_13203639
-9.0,9.16010332107544,108.65100440273177,-45.74490690231323,48.34632349014282,0.18722045,0.11679403,IIb_13203639
-6.0,12.032533645629883,92.40961825136783,-31.310691833496094,43.08966064453125,0.18722045,0.11679403,IIb_13203639
-3.0,-82.04751586914062,131.93045043945312,0.0,0.0,0.18722045,0.11679403,IIb_13203639
0.0,971.2616577148438,86.31572533801985,962.5222473144531,57.87767791748047,0.18722045,0.11679403,IIb_13203639
3.0,930.9221801757812,93.29200953613127,823.0888061523438,62.50082206726074,0.18722045,0.11679403,IIb_13203639
6.0,444.9989522298177,249.68225224844159,394.90253194173175,225.2172419230143,0.18722045,0.11679403,IIb_13203639
9.0,404.2637710571289,212.04846842409643,172.70198249816895,136.33598518371582,0.18722045,0.11679403,IIb_13203639
12.0,292.00084795270647,137.5830508266214,213.96158708844865,37.71383884974888,0.18722045,0.11679403,IIb_13203639
15.0,339.1821655273437,91.39929029441048,302.1961181640625,48.4289794921875,0.18722045,0.11679403,IIb_13203639
18.0,490.73553466796875,130.865785280204,291.2271321614583,57.73822911580404,0.18722045,0.11679403,IIb_13203639
21.0,479.7676544189453,72.83541558116131,278.58815002441406,43.26792335510254,0.18722045,0.11679403,IIb_13203639
24.0,618.02041015625,140.03831466887888,215.99215393066407,44.842011260986325,0.18722045,0.11679403,IIb_13203639
27.0,250.36333618164062,74.66389866385039,163.13894348144532,66.92691497802734,0.18722045,0.11679403,IIb_13203639
30.0,228.26702880859375,98.68164958699,85.6373291015625,128.13975524902344,0.18722045,0.11679403,IIb_13203639
33.0,303.1787821451823,200.2422608136606,16.013638814290363,75.9590072631836,0.18722045,0.11679403,IIb_13203639
36.0,190.31610870361328,144.00731559718375,82.03153038024902,87.39910697937012,0.18722045,0.11679403,IIb_13203639
39.0,271.7159118652344,106.95984865941304,88.50665283203125,40.138336181640625,0.18722045,0.11679403,IIb_13203639
42.0,18.68990707397461,146.96498449556393,5.69814920425415,66.00159454345703,0.18722045,0.11679403,IIb_13203639
45.0,291.37525177001953,248.88636887470275,0.0,0.0,0.18722045,0.11679403,IIb_13203639
48.0,0.0,0.0,0.0,0.0,0.18722045,0.11679403,IIb_13203639
51.0,260.8487854003906,107.85257960233562,154.64962768554688,79.56257629394531,0.18722045,0.11679403,IIb_13203639
54.0,0.0,0.0,0.0,0.0,0.18722045,0.11679403,IIb_13203639
57.0,-1.6222734451293945,180.12085418764795,77.44754028320312,144.00743103027344,0.18722045,0.11679403,IIb_13203639
60.0,0.0,0.0,-29.786293029785156,157.68731307983398,0.18722045,0.11679403,IIb_13203639
63.0,0.0,0.0,-56.28833770751953,93.62425231933594,0.18722045,0.11679403,IIb_13203639
66.0,151.00611877441406,96.14403672910251,26.754608154296875,37.118690490722656,0.18722045,0.11679403,IIb_13203639
69.0,0.0,0.0,0.0,0.0,0.18722045,0.11679403,IIb_13203639
