relative_time,r_flux,r_uncert,g_flux,g_uncert,redshift,mwebv,id
-30.0,0.0,0.0,0.0,0.0,0.11746576,0.05680291,Ic-BL_20002460
-27.0,0.0,0.0,0.0,0.0,0.11746576,0.05680291,Ic-BL_20002460
-24.0,0.0,0.0,0.0,0.0,0.11746576,0.05680291,Ic-BL_20002460
-21.0,0.0,0.0,0.0,0.0,0.11746576,0.05680291,Ic-BL_20002460
-18.0,0.0,0.0,0.0,0.0,0.11746576,0.05680291,Ic-BL_20002460
-15.0,258.3284606933594,234.95114135742188,0.0,0.0,0.11746576,0.05680291,Ic-BL_20002460
-12.0,-185.5068817138672,175.7859344482422,0.0,0.0,0.11746576,0.05680291,Ic-BL_20002460
-9.0,72.77091217041016,99.75767650034605,5.30999755859375,52.01493835449219,0.11746576,0.05680291,Ic-BL_20002460
-6.0,0.0,0.0,314.2121276855469,58.40584182739258,0.11746576,0.05680291,Ic-BL_20002460
-3.0,0.0,0.0,489.5887451171875,78.34039306640625,0.11746576,0.05680291,Ic-BL_20002460
0.0,455.4007568359375,66.11154927158668,320.64166259765625,42.492652893066406,0.11746576,0.05680291,Ic-BL_20002460
3.0,418.2323303222656,57.87962373051511,293.2271728515625,48.486026763916016,0.11746576,0.05680291,Ic-BL_20002460
6.0,0.0,0.0,496.25762939453125,58.58195114135742,0.11746576,0.05680291,Ic-BL_20002460
9.0,0.0,0.0,128.99737548828125,135.0486297607422,0.11746576,0.05680291,Ic-BL_20002460
12.0,559.9359537760416,195.85044382732232,157.08292643229166,55.200347900390625,0.11746576,0.05680291,Ic-BL_20002460
15.0,208.70059204101562,81.24877131431026,132.7247772216797,49.55890655517578,0.11746576,0.05680291,Ic-BL_20002460
18.0,121.89791870117188,46.1795345035689,55.964500427246094,36.84672927856445,0.11746576,0.05680291,Ic-BL_20002460
21.0,379.6153564453125,125.25430297851562,0.0,0.0,0.11746576,0.05680291,Ic-BL_20002460
24.0,239.67047119140625,62.81324768066406,0.0,0.0,0.11746576,0.05680291,Ic-BL_20002460
27.0,118.28258514404297,38.25151403989434,19.38649559020996,38.16672134399414,0.11746576,0.05680291,Ic-BL_20002460
30.0,118.13087463378906,38.582630471389145,38.044708251953125,25.19683837890625,0.11746576,0.05680291,Ic-BL_20002460
33.0,259.5923156738281,77.34640502929688,0.0,0.0,0.11746576,0.05680291,Ic-BL_20002460
36.0,62.11992645263672,92.81362377985216,14.67403507232666,104.27717590332031,0.11746576,0.05680291,Ic-BL_20002460
39.0,620.564208984375,339.97711181640625,0.0,0.0,0.11746576,0.05680291,Ic-BL_20002460
42.0,48.63229497273763,93.06459225714293,44.0529530843099,54.76452128092448,0.11746576,0.05680291,Ic-BL_20002460
45.0,61.60473442077637,67.205429063156,25.221200942993164,16.652910868326824,0.11746576,0.05680291,Ic-BL_20002460
48.0,0.0,0.0,0.0,0.0,0.11746576,0.05680291,Ic-BL_20002460
51.0,57.82402038574219,51.54269602564585,37.72140121459961,33.57794952392578,0.11746576,0.05680291,Ic-BL_20002460
54.0,110.75321197509766,40.45970409585676,54.729557037353516,31.38217544555664,0.11746576,0.05680291,Ic-BL_20002460
57.0,0.0,0.0,7.330244541168213,52.63604736328125,0.11746576,0.05680291,Ic-BL_20002460
60.0,-106.00310707092285,128.9305910269119,0.0,0.0,0.11746576,0.05680291,Ic-BL_20002460
63.0,0.0,0.0,0.0,0.0,0.11746576,0.05680291,Ic-BL_20002460
66.0,6.6383056640625,300.3811666014814,0.0,0.0,0.11746576,0.05680291,Ic-BL_20002460
69.0,-14.374102592468262,60.161212691746634,-151.95359802246094,87.42012023925781,0.11746576,0.05680291,Ic-BL_20002460
