relative_time,r_flux,r_uncert,g_flux,g_uncert,redshift,mwebv,id
-30.0,0.0,0.0,0.0,0.0,0.06183678,0.4007297,Ic-BL_15109337
-27.0,-3.3518476486206055,98.50288996737379,138.19886779785156,94.01893615722656,0.06183678,0.4007297,Ic-BL_15109337
-24.0,37.70586395263672,65.56098937988281,-366.62732124328613,360.7066421508789,0.06183678,0.4007297,Ic-BL_15109337
-21.0,-502.3185729980469,241.12623925803604,106.33802795410156,264.0726318359375,0.06183678,0.4007297,Ic-BL_15109337
-18.0,-135.6793975830078,235.204833984375,0.0,0.0,0.06183678,0.4007297,Ic-BL_15109337
-15.0,157.03536987304688,110.31242608451733,126.59115091959636,276.1345926920573,0.06183678,0.4007297,Ic-BL_15109337
-12.0,188.307861328125,211.6868896484375,0.0,0.0,0.06183678,0.4007297,Ic-BL_15109337
-9.0,328.0456237792969,168.41927060204097,344.1316223144531,126.69754028320312,0.06183678,0.4007297,Ic-BL_15109337
-6.0,378.1388244628906,108.20152583662448,395.859619140625,126.3147964477539,0.06183678,0.4007297,Ic-BL_15109337
-3.0,1247.5450439453125,168.1150360107422,0.0,0.0,0.06183678,0.4007297,Ic-BL_15109337
0.0,874.3074951171875,120.61690575121368,716.4041137695312,110.0936279296875,0.06183678,0.4007297,Ic-BL_15109337
3.0,1037.68310546875,141.8125437290499,768.8469848632812,110.30386352539062,0.06183678,0.4007297,Ic-BL_15109337
6.0,1075.313232421875,216.82846375467938,1085.9932861328125,291.54180908203125,0.06183678,0.4007297,Ic-BL_15109337
9.0,970.0184326171875,269.29124234205744,602.1002197265625,570.030517578125,0.06183678,0.4007297,Ic-BL_15109337
12.0,0.0,0.0,1023.7191162109375,701.8251953125,0.06183678,0.4007297,Ic-BL_15109337
15.0,809.0065307617188,135.75626952819118,469.37847900390625,112.05530548095703,0.06183678,0.4007297,Ic-BL_15109337
18.0,0.0,0.0,0.0,0.0,0.06183678,0.4007297,Ic-BL_15109337
21.0,0.0,0.0,0.0,0.0,0.06183678,0.4007297,Ic-BL_15109337
24.0,272.13427734375,117.9833926279649,92.2453842163086,160.41561889648438,0.06183678,0.4007297,Ic-BL_15109337
27.0,356.6163635253906,172.0518461093835,359.9585266113281,139.75125122070312,0.06183678,0.4007297,Ic-BL_15109337
30.0,368.7097524007161,259.89233890058506,123.66623433430989,273.8160807291667,0.06183678,0.4007297,Ic-BL_15109337
33.0,533.6620686848959,526.1775420751527,1189.6751607259114,847.4312032063802,0.06183678,0.4007297,Ic-BL_15109337
36.0,-78.77760314941406,418.424048855271,-103.70135716029576,558.4602835518973,0.06183678,0.4007297,Ic-BL_15109337
39.0,357.43463134765625,200.7823224058051,318.2896372477214,209.42124938964844,0.06183678,0.4007297,Ic-BL_15109337
42.0,212.5773137410482,185.19478513848858,86.07894198099773,187.96512858072916,0.06183678,0.4007297,Ic-BL_15109337
45.0,101.52788925170898,307.83725110131695,53.06230545043945,240.72433471679688,0.06183678,0.4007297,Ic-BL_15109337
48.0,229.81227111816406,147.3289200166698,92.67536163330078,153.7237777709961,0.06183678,0.4007297,Ic-BL_15109337
51.0,155.6018120901925,223.64473278128798,220.309449332101,190.67606462751115,0.06183678,0.4007297,Ic-BL_15109337
54.0,215.851687113444,185.13524529144155,-95.24004618326823,106.27712504069011,0.06183678,0.4007297,Ic-BL_15109337
57.0,140.07556309018815,189.19979992186524,127.77219499860492,180.81375122070312,0.06183678,0.4007297,Ic-BL_15109337
60.0,-5.159509386335101,325.5559750086026,-198.2347455705915,322.57388741629467,0.06183678,0.4007297,Ic-BL_15109337
63.0,23.061967849731445,353.7498996331112,-5.051338195800781,287.00743103027344,0.06183678,0.4007297,Ic-BL_15109337
66.0,-26.268100261688232,361.7327468822502,22.16703224182129,110.53472137451172,0.06183678,0.4007297,Ic-BL_15109337
69.0,-15.976860046386719,137.21841528375373,-111.71453666687012,147.0838394165039,0.06183678,0.4007297,Ic-BL_15109337
