relative_time,r_flux,r_uncert,g_flux,g_uncert,redshift,mwebv,id
-30.0,0.0,0.0,0.0,0.0,0.119749665,0.05680291,Ic-BL_5772047
-27.0,0.0,0.0,0.0,0.0,0.119749665,0.05680291,Ic-BL_5772047
-24.0,0.0,0.0,0.0,0.0,0.119749665,0.05680291,Ic-BL_5772047
-21.0,0.0,0.0,0.0,0.0,0.119749665,0.05680291,Ic-BL_5772047
-18.0,0.0,0.0,0.0,0.0,0.119749665,0.05680291,Ic-BL_5772047
-15.0,0.0,0.0,0.0,0.0,0.119749665,0.05680291,Ic-BL_5772047
-12.0,0.0,0.0,0.0,0.0,0.119749665,0.05680291,Ic-BL_5772047
-9.0,0.0,0.0,0.0,0.0,0.119749665,0.05680291,Ic-BL_5772047
-6.0,352.47998046875,89.9975357055664,0.0,0.0,0.119749665,0.05680291,Ic-BL_5772047
-3.0,0.0,0.0,572.576171875,68.84185028076172,0.119749665,0.05680291,Ic-BL_5772047
0.0,0.0,0.0,681.4268798828125,85.33821105957031,0.119749665,0.05680291,Ic-BL_5772047
3.0,0.0,0.0,399.1871337890625,81.7817611694336,0.119749665,0.05680291,Ic-BL_5772047
6.0,731.4783325195312,122.42927551269531,0.0,0.0,0.119749665,0.05680291,Ic-BL_5772047
9.0,297.8044128417969,116.83288751345223,313.19415283203125,180.21250915527344,0.119749665,0.05680291,Ic-BL_5772047
12.0,0.0,0.0,0.0,0.0,0.119749665,0.05680291,Ic-BL_5772047
15.0,0.0,0.0,0.0,0.0,0.119749665,0.05680291,Ic-BL_5772047
18.0,0.0,0.0,100.50762176513672,69.88251495361328,0.119749665,0.05680291,Ic-BL_5772047
21.0,135.54354858398438,47.65508150859421,65.75116729736328,24.568845748901367,0.119749665,0.05680291,Ic-BL_5772047
24.0,125.39608764648438,35.27103457271237,72.56069946289062,74.26886749267578,0.119749665,0.05680291,Ic-BL_5772047
27.0,0.0,0.0,0.0,0.0,0.119749665,0.05680291,Ic-BL_5772047
30.0,54.002052307128906,58.40352263141583,-86.44730631510417,44.607025146484375,0.119749665,0.05680291,Ic-BL_5772047
33.0,300.4788818359375,126.29499816894531,0.0,0.0,0.119749665,0.05680291,Ic-BL_5772047
36.0,150.583251953125,169.90292358398438,0.0,0.0,0.119749665,0.05680291,Ic-BL_5772047
39.0,0.0,0.0,0.0,0.0,0.119749665,0.05680291,Ic-BL_5772047
42.0,51.675479888916016,43.060805281076284,19.69938087463379,31.587581634521484,0.119749665,0.05680291,Ic-BL_5772047
45.0,19.800004641215008,41.137464599748014,-11.950391133626303,18.140538533528645,0.119749665,0.05680291,Ic-BL_5772047
48.0,0.0,0.0,17.449050903320312,51.154808044433594,0.119749665,0.05680291,Ic-BL_5772047
51.0,0.0,0.0,0.0,0.0,0.119749665,0.05680291,Ic-BL_5772047
54.0,-14.371975898742676,56.696754455566406,0.0,0.0,0.119749665,0.05680291,Ic-BL_5772047
57.0,45.248348236083984,40.25134356381042,-25.76014518737793,64.91339111328125,0.119749665,0.05680291,Ic-BL_5772047
60.0,-107.70669555664062,249.93609619140625,0.0,0.0,0.119749665,0.05680291,Ic-BL_5772047
63.0,-55.212425231933594,102.37920238552876,-36.133827209472656,91.38591003417969,0.119749665,0.05680291,Ic-BL_5772047
66.0,-8.211581230163574,58.04384133930507,55.22356033325195,49.511375427246094,0.119749665,0.05680291,Ic-BL_5772047
69.0,0.0,0.0,0.0,0.0,0.119749665,0.05680291,Ic-BL_5772047
