relative_time,r_flux,r_uncert,g_flux,g_uncert,redshift,mwebv,id
-30.0,140.51573181152344,172.73173074687904,49.08650207519531,198.76893615722656,0.13852565,0.09742361,IIn_19426848
-27.0,216.00901794433594,130.577880859375,0.0,0.0,0.13852565,0.09742361,IIn_19426848
-24.0,0.806904673576355,47.048819660427064,94.94867706298828,51.04006576538086,0.13852565,0.09742361,IIn_19426848
-21.0,-55.32793426513672,91.75132751464844,0.0,0.0,0.13852565,0.09742361,IIn_19426848
-18.0,0.0,0.0,86.44981384277344,61.62788009643555,0.13852565,0.09742361,IIn_19426848
-15.0,54.12314224243164,93.36405181884766,0.0,0.0,0.13852565,0.09742361,IIn_19426848
-12.0,0.0,0.0,-107.67771911621094,93.4417724609375,0.13852565,0.09742361,IIn_19426848
-9.0,0.0,0.0,397.0213928222656,154.9213104248047,0.13852565,0.09742361,IIn_19426848
-6.0,1310.926513671875,309.6828918457031,0.0,0.0,0.13852565,0.09742361,IIn_19426848
-3.0,1336.6761474609375,198.2654266357422,0.0,0.0,0.13852565,0.09742361,IIn_19426848
0.0,1882.744384765625,131.41336059570312,0.0,0.0,0.13852565,0.09742361,IIn_19426848
3.0,823.4984130859375,99.5663014854244,1098.6463623046875,69.27294921875,0.13852565,0.09742361,IIn_19426848
6.0,861.494384765625,192.16295733523995,963.233154296875,87.90055084228516,0.13852565,0.09742361,IIn_19426848
9.0,777.0668334960938,83.80153512190962,853.0748291015625,48.81114959716797,0.13852565,0.09742361,IIn_19426848
12.0,783.9842529296875,93.06897029296802,717.8812866210938,54.151329040527344,0.13852565,0.09742361,IIn_19426848
15.0,0.0,0.0,1061.0546875,146.9138946533203,0.13852565,0.09742361,IIn_19426848
18.0,0.0,0.0,859.052490234375,374.1214904785156,0.13852565,0.09742361,IIn_19426848
21.0,394.7405700683594,124.4522500839169,295.09210205078125,114.03559112548828,0.13852565,0.09742361,IIn_19426848
24.0,0.0,0.0,232.13929748535156,167.7034149169922,0.13852565,0.09742361,IIn_19426848
27.0,208.25404357910156,234.03926758576605,205.29000854492188,84.99365234375,0.13852565,0.09742361,IIn_19426848
30.0,0.0,0.0,0.0,0.0,0.13852565,0.09742361,IIn_19426848
33.0,0.0,0.0,493.9956970214844,111.1213607788086,0.13852565,0.09742361,IIn_19426848
36.0,699.8535766601562,512.9080865611594,278.8274230957031,86.7590103149414,0.13852565,0.09742361,IIn_19426848
39.0,0.0,0.0,227.59918212890625,301.5819396972656,0.13852565,0.09742361,IIn_19426848
42.0,0.0,0.0,0.0,0.0,0.13852565,0.09742361,IIn_19426848
45.0,0.0,0.0,0.0,0.0,0.13852565,0.09742361,IIn_19426848
48.0,206.1922149658203,207.71509857998865,-69.71117401123047,204.24879455566406,0.13852565,0.09742361,IIn_19426848
51.0,110.6014633178711,170.9023012686673,-33.151771545410156,84.07794952392578,0.13852565,0.09742361,IIn_19426848
54.0,-19.64655303955078,87.58365978606116,97.56314086914062,60.09830093383789,0.13852565,0.09742361,IIn_19426848
57.0,0.0,0.0,0.0,0.0,0.13852565,0.09742361,IIn_19426848
60.0,0.0,0.0,0.0,0.0,0.13852565,0.09742361,IIn_19426848
63.0,0.0,0.0,0.0,0.0,0.13852565,0.09742361,IIn_19426848
66.0,0.0,0.0,0.0,0.0,0.13852565,0.09742361,IIn_19426848
69.0,0.0,0.0,0.0,0.0,0.13852565,0.09742361,IIn_19426848
